seed,n_customers,ngroute_neighborhood_size,ngroute_neighborhood_depots_size,ngroute_neighborhood_charging_size,method,ngroute_alt,time_taken_first,time_taken_total,time_taken_total_SR3,n_iterations,n_CG_iterations,sp_time_taken_mean_first,sp_time_taken_mean_last,sp_time_taken_mean_last_SR3,LP_objective_first,LP_objective_last,LP_objective_last_SR3,IP_objective_first,IP_objective_last,IP_objective_last_SR3,LP_IP_gap_first,LP_IP_gap_last,LP_IP_gap_last_SR3
20,24,5,small,small,ours,false,1.359,45.084,65.94600000000001,5,55,0.053909090909090907,1.946818181818182,2.1576666666666666,702990.5,734646.0,738482.5,855908.0,738582.0,738582.0,17.86611411506844,0.532913068555696,0.0001347176075235934
1,24,5,small,small,benchmark,true,7.312,13.735000000000001,26.46,7,40,0.44,0.39099999999999996,1.349,768520.2345679012,798843.3333333333,804232.5,860304.0,806390.0,806390.0,10.668759581740728,0.9358581662305743,0.0026755044085368107
1,24,5,small,small,benchmark,false,12.764,23.912,37.407000000000004,7,40,0.7783125,0.67175,1.4115000000000002,768520.2345679012,798843.3333333333,804232.5,860304.0,806390.0,806390.0,10.668759581740728,0.9358581662305743,0.0026755044085368107
2,24,5,small,small,benchmark,true,7.485,9.535,9.535,2,23,0.44793750000000004,0.2887142857142857,0.2887142857142857,1.0352948125e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,2.870753330068465,0.0,0.0
2,24,5,small,small,benchmark,false,13.719,16.842,16.842,2,23,0.8386875,0.442,0.442,1.0352948125e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,2.870753330068465,0.0,0.0
3,24,5,small,small,benchmark,true,15.072,17.241,48.41,5,35,0.9085000000000001,0.4284,3.8648,808738.2499999999,833540.0,839875.0,868990.0,868990.0,839875.0,6.933537785244948,4.079448555219278,0.0
3,24,5,small,small,benchmark,false,18.509,21.784,46.133,5,35,1.1248125,0.649,2.6205999999999996,808738.2499999999,833540.0,839875.0,868990.0,868990.0,839875.0,6.933537785244948,4.079448555219278,0.0
4,24,5,small,small,benchmark,true,7.736,18.46,67.31,11,56,0.5227857142857143,0.6831666666666667,3.5222499999999997,677527.7058823531,700731.0,711416.0,790785.0,720041.0,712393.0,14.322134855573498,2.681791731304195,0.0013714340258818014
4,24,5,small,small,benchmark,false,19.351,42.64,100.04899999999999,11,56,1.349142857142857,1.2505,3.4535,677527.7058823531,700731.0,711416.0,790785.0,720041.0,712393.0,14.322134855573498,2.681791731304195,0.0013714340258818014
5,24,5,small,small,benchmark,true,29.556,36.878,36.878,2,28,1.9136666666666668,0.5574615384615385,0.5574615384615385,721346.5681818181,757242.0,757242.0,875981.0,757242.0,757242.0,17.65271527786355,0.0,0.0
5,24,5,small,small,benchmark,false,46.925,57.414,57.414,2,28,3.0733333333333333,0.8008461538461538,0.8008461538461538,721346.5681818181,757242.0,757242.0,875981.0,757242.0,757242.0,17.65271527786355,0.0,0.0
6,24,5,small,small,benchmark,true,11.981,15.162,23.123,6,41,0.6479999999999999,0.349,0.92825,798985.0,804850.0,814283.0,839250.0,838190.0,814283.0,4.79773607387548,3.9776184397332326,0.0
6,24,5,small,small,benchmark,false,11.997,17.298000000000002,27.802000000000003,6,41,0.6477222222222222,0.58875,1.07275,798985.0,804850.0,814283.0,839250.0,838190.0,814283.0,4.79773607387548,3.9776184397332326,0.0
7,24,5,small,small,benchmark,true,4.155,8.421,16.111,5,35,0.26113333333333333,0.3534,1.4946666666666666,757080.0,810194.0,816290.0,845921.0,816290.0,816290.0,10.502280945856645,0.7467934190054981,0.0
7,24,5,small,small,benchmark,false,7.01,14.277999999999999,22.749999999999996,5,35,0.45006666666666667,0.6146,1.3923333333333332,757080.0,810194.0,816290.0,845921.0,816290.0,816290.0,10.502280945856645,0.7467934190054981,0.0
8,24,5,small,small,benchmark,true,12.779,18.862,18.862,3,28,0.770375,0.5728333333333333,0.5728333333333333,738590.0,755160.0,755160.0,782698.0,755160.0,755160.0,5.635379162844423,0.0,0.0
8,24,5,small,small,benchmark,false,26.156,40.064,40.064,3,28,1.6051250000000001,1.2841666666666667,1.2841666666666667,738590.0,755160.0,755160.0,782698.0,755160.0,755160.0,5.635379162844423,0.0,0.0
9,24,5,small,small,benchmark,true,8.847,11.363,11.363,3,30,0.41945000000000005,0.22166666666666668,0.22166666666666668,761020.0,789530.0,789530.0,877480.0,789530.0,789530.0,13.27209736974062,0.0,0.0
9,24,5,small,small,benchmark,false,21.583,27.471999999999998,27.471999999999998,3,30,1.0564,0.604,0.604,761020.0,789530.0,789530.0,877480.0,789530.0,789530.0,13.27209736974062,0.0,0.0
10,24,5,small,small,benchmark,true,33.059,65.30099999999999,143.112,6,42,1.6167000000000002,2.823,11.03725,871572.6474622772,913943.3333333334,919761.25,1.005745e6,921795.0,921795.0,13.340593543862788,0.8517801318803642,0.0022062931562875088
10,24,5,small,small,benchmark,false,58.496,117.56800000000001,218.151,6,42,2.8871499999999997,4.1544,12.5935,871572.6474622772,913943.3333333334,919761.25,1.005745e6,921795.0,921795.0,13.340593543862788,0.8517801318803642,0.0022062931562875088
11,24,5,small,small,benchmark,true,10.323,18.378999999999998,18.378999999999998,2,26,0.6634,0.7229090909090908,0.7229090909090908,728681.696969697,767364.0,767364.0,881580.0,767364.0,767364.0,17.343667396073304,0.0,0.0
11,24,5,small,small,benchmark,false,17.457,36.024,36.024,2,26,1.1349333333333333,1.678181818181818,1.678181818181818,728681.696969697,767364.0,767364.0,881580.0,767364.0,767364.0,17.343667396073304,0.0,0.0
12,24,5,small,small,benchmark,true,6.061,10.536,10.536,2,20,0.48316666666666674,0.54975,0.54975,771722.125,796827.0,796827.0,830858.0,796827.0,796827.0,7.117446663569471,0.0,0.0
12,24,5,small,small,benchmark,false,10.065,22.777,22.777,2,20,0.8094999999999999,1.581625,1.581625,771722.125,796827.0,796827.0,830858.0,796827.0,796827.0,7.117446663569471,0.0,0.0
13,24,5,small,small,benchmark,true,5.013,9.972,9.972,2,21,0.4678,0.44627272727272727,0.44627272727272727,774017.5,815678.0,815678.0,847002.0,815678.0,815678.0,8.616803738361888,0.0,0.0
13,24,5,small,small,benchmark,false,9.296,17.558,17.558,2,21,0.8997000000000002,0.7450000000000002,0.7450000000000002,774017.5,815678.0,815678.0,847002.0,815678.0,815678.0,8.616803738361888,0.0,0.0
14,24,5,small,small,benchmark,true,3.182,4.341,5.573,5,28,0.207,0.12583333333333332,0.2303333333333333,977605.0,984190.0,986170.0,986170.0,986170.0,986170.0,0.8685115142419653,0.20077674234665333,0.0
14,24,5,small,small,benchmark,false,5.554,8.284,10.508000000000001,5,28,0.3760714285714286,0.31016666666666665,0.4413333333333333,977605.0,984190.0,986170.0,986170.0,986170.0,986170.0,0.8685115142419653,0.20077674234665333,0.0
15,24,5,small,small,benchmark,true,8.846,13.030999999999999,13.030999999999999,3,30,0.46838888888888897,0.35333333333333333,0.35333333333333333,821015.7142857143,851960.0,851960.0,902040.0,851960.0,851960.0,8.982338445555149,0.0,0.0
15,24,5,small,small,benchmark,false,15.037,22.571,22.571,3,30,0.8114444444444444,0.6236666666666667,0.6236666666666667,821015.7142857143,851960.0,851960.0,902040.0,851960.0,851960.0,8.982338445555149,0.0,0.0
16,24,5,small,small,benchmark,true,20.4,28.482,38.78399999999999,5,34,1.0466315789473681,0.7815000000000001,2.282,994307.5,1.0719675e6,1.07495e6,1.15185e6,1.07495e6,1.07495e6,13.677345140426267,0.27745476533792557,0.0
16,24,5,small,small,benchmark,false,26.155,36.126000000000005,44.401,5,34,1.3485263157894736,0.966,1.726,994307.5,1.0719675e6,1.07495e6,1.15185e6,1.07495e6,1.07495e6,13.677345140426267,0.27745476533792557,0.0
17,24,5,small,small,benchmark,true,4.828,6.355,10.899000000000001,4,29,0.30793333333333334,0.30179999999999996,0.5503333333333333,979026.6666666666,1.014415e6,1.028971e6,1.151252e6,1.041531e6,1.028971e6,14.959829240977074,2.603475076593975,0.0
17,24,5,small,small,benchmark,false,9.098,12.704,21.713,4,29,0.5913333333333334,0.7173999999999999,1.0753333333333333,979026.6666666666,1.014415e6,1.028971e6,1.151252e6,1.041531e6,1.028971e6,14.959829240977074,2.603475076593975,0.0
18,24,5,small,small,benchmark,true,6.357,9.753,27.471999999999994,13,51,0.42671428571428577,0.2657142857142857,0.6132500000000001,793946.0,804276.0,816316.0,827492.0,816622.0,816622.0,4.05393647310186,1.5118377903117985,0.0003747143721329893
18,24,5,small,small,benchmark,false,12.024,19.005,47.06099999999999,13,51,0.8267142857142857,0.5902857142857142,0.97925,793946.0,804276.0,816316.0,827492.0,816622.0,816622.0,4.05393647310186,1.5118377903117985,0.0003747143721329893
19,24,5,small,small,benchmark,true,8.464,9.951,9.951,2,25,0.39770000000000005,0.288,0.288,999141.0,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.6045355975868425,0.0,0.0
19,24,5,small,small,benchmark,false,14.357,16.97,16.97,2,25,0.6942,0.5134000000000001,0.5134000000000001,999141.0,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.6045355975868425,0.0,0.0
20,24,5,small,small,benchmark,true,7.148,19.253999999999998,25.732999999999997,5,47,0.4604,0.6018571428571428,0.84825,702990.5,734646.0,738482.5,801344.0,738582.0,738582.0,12.273567905918059,0.532913068555696,0.0001347176075235934
20,24,5,small,small,benchmark,false,12.564,50.589,65.794,5,47,0.8206666666666668,1.490857142857143,2.1405,702990.5,734646.0,738482.5,801344.0,738582.0,738582.0,12.273567905918059,0.532913068555696,0.0001347176075235934
1,24,5,small,medium,ours,true,4.444,5.65,21.196,6,26,0.27106250000000004,0.29825,3.252,796635.0,798843.3333333333,806210.0,806390.0,806390.0,806390.0,1.2097124220290412,0.9358581662305743,0.00022321705378292034
1,24,5,small,medium,ours,false,18.817,22.484,41.081,6,32,1.2466,0.9135,1.493,796635.0,798843.3333333333,804232.5,806390.0,806390.0,806390.0,1.2097124220290412,0.9358581662305743,0.0026755044085368107
2,24,5,small,medium,ours,true,1.87,3.0220000000000002,3.0220000000000002,2,17,0.15083333333333335,0.22799999999999998,0.22799999999999998,1.061529e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,0.4095153927126005,0.0,0.0
2,24,5,small,medium,ours,false,15.219,19.275,19.275,2,22,0.8892941176470588,0.8081999999999999,0.8081999999999999,1.061529e6,1.065894e6,1.065894e6,1.076994e6,1.065894e6,1.065894e6,1.4359411473044426,0.0,0.0
3,24,5,small,medium,ours,true,7.06,7.06,14.39,3,18,0.435375,0.435375,3.8970000000000002,833540.0,833540.0,839875.0,839875.0,839875.0,839875.0,0.7542789105521641,0.7542789105521641,0.0
3,24,5,small,medium,ours,false,37.788,37.788,70.833,4,28,2.2150588235294117,2.2150588235294117,3.558333333333333,833540.0,833540.0,839875.0,839875.0,839875.0,839875.0,0.7542789105521641,0.7542789105521641,0.0
4,24,5,small,medium,ours,true,4.956,4.956,385.56199999999995,8,35,0.25463157894736843,0.25463157894736843,38.39044444444445,700731.0,700731.0,711416.0,732010.0,732010.0,712393.0,4.273029056980093,4.273029056980093,0.0013714340258818014
4,24,5,small,medium,ours,false,24.906,24.906,86.44500000000001,12,49,1.549125,1.549125,2.9439999999999995,700731.0,700731.0,711416.0,720041.0,720041.0,712393.0,2.681791731304195,2.681791731304195,0.0013714340258818014
5,24,5,small,medium,ours,true,9.288,12.312000000000001,12.312000000000001,2,21,0.5726875,0.6014,0.6014,754145.3333333333,757242.0,757242.0,757242.0,757242.0,757242.0,0.4089401626780842,0.0,0.0
5,24,5,small,medium,ours,false,44.565,53.8,53.8,2,23,2.4693888888888886,1.8432,1.8432,754145.3333333334,757242.0,757242.0,757242.0,757242.0,757242.0,0.408940162678062,0.0,0.0
6,24,5,small,medium,ours,true,3.342,3.342,15.635000000000002,5,19,0.23321428571428574,0.23321428571428574,2.7110000000000003,804850.0,804850.0,814283.0,814283.0,814283.0,814283.0,1.1584424579660912,1.1584424579660912,0.0
6,24,5,small,medium,ours,false,15.915,15.915,37.104,5,30,1.1307857142857143,1.1307857142857143,1.2366666666666666,804850.0,804850.0,814283.0,849810.0,849810.0,814283.0,5.290594368152879,5.290594368152879,0.0
7,24,5,small,medium,ours,true,2.879,2.879,11.872,3,19,0.2147692307692308,0.2147692307692308,1.7003333333333333,810194.0,810194.0,816290.0,816290.0,816290.0,816290.0,0.7467934190054981,0.7467934190054981,0.0
7,24,5,small,medium,ours,false,15.003,20.139,29.531,4,28,0.9933333333333332,0.8523333333333332,1.5187500000000003,807711.5,810194.0,816290.0,816290.0,816290.0,816290.0,1.0509132783692032,0.7467934190054981,0.0
8,24,5,small,medium,ours,true,5.109,5.109,5.109,1,20,0.24839999999999998,0.24839999999999998,0.24839999999999998,755160.0,755160.0,755160.0,755160.0,755160.0,755160.0,0.0,0.0,0.0
8,24,5,small,medium,ours,false,42.978,42.978,42.978,1,18,2.3804999999999996,2.3804999999999996,2.3804999999999996,755160.0,755160.0,755160.0,755160.0,755160.0,755160.0,0.0,0.0,0.0
9,24,5,small,medium,ours,true,1.975,1.975,1.975,1,14,0.1342857142857143,0.1342857142857143,0.1342857142857143,789530.0,789530.0,789530.0,789530.0,789530.0,789530.0,0.0,0.0,0.0
9,24,5,small,medium,ours,false,17.227,17.227,17.227,1,13,1.3170769230769233,1.3170769230769233,1.3170769230769233,789530.0,789530.0,789530.0,789530.0,789530.0,789530.0,0.0,0.0,0.0
10,24,5,small,medium,ours,true,41.617,52.07299999999999,204.958,7,31,2.0721,2.0852,30.327,908500.0,913943.3333333334,921795.0,940780.0,921795.0,921795.0,3.4311953910584836,0.8517801318803642,0.0
10,24,5,small,medium,ours,false,133.107,177.265,379.297,6,33,8.3099375,8.8258,30.2185,908500.0,913943.3333333334,919692.0,940780.0,940780.0,921795.0,3.4311953910584836,2.8525974900259987,0.0022814183196914195
11,24,5,small,medium,ours,true,3.349,3.349,3.349,1,18,0.18016666666666667,0.18016666666666667,0.18016666666666667,767364.0,767364.0,767364.0,767364.0,767364.0,767364.0,0.0,0.0,0.0
11,24,5,small,medium,ours,false,13.73,13.73,13.73,1,15,0.9090666666666665,0.9090666666666665,0.9090666666666665,767364.0,767364.0,767364.0,767364.0,767364.0,767364.0,0.0,0.0,0.0
12,24,5,small,medium,ours,true,4.264,4.264,4.264,1,16,0.2594375,0.2594375,0.2594375,796827.0,796827.0,796827.0,796827.0,796827.0,796827.0,0.0,0.0,0.0
12,24,5,small,medium,ours,false,21.564,21.564,21.564,1,14,1.5322857142857145,1.5322857142857145,1.5322857142857145,796827.0,796827.0,796827.0,796827.0,796827.0,796827.0,0.0,0.0,0.0
13,24,5,small,medium,ours,true,3.07,3.07,3.07,1,15,0.1970666666666667,0.1970666666666667,0.1970666666666667,815678.0,815678.0,815678.0,815678.0,815678.0,815678.0,0.0,0.0,0.0
13,24,5,small,medium,ours,false,19.406,19.406,19.406,1,14,1.3784285714285711,1.3784285714285711,1.3784285714285711,815678.0,815678.0,815678.0,815678.0,815678.0,815678.0,0.0,0.0,0.0
14,24,5,small,medium,ours,true,1.641,1.641,2.903,2,19,0.0968125,0.0968125,0.4183333333333333,984190.0,984190.0,986170.0,986170.0,986170.0,986170.0,0.20077674234665333,0.20077674234665333,0.0
14,24,5,small,medium,ours,false,6.73,6.73,8.931000000000001,3,19,0.47635714285714287,0.47635714285714287,0.427,984190.0,984190.0,986170.0,1.016047e6,1.016047e6,986170.0,3.135386453579414,3.135386453579414,0.0
15,24,5,small,medium,ours,true,2.981,3.867,3.867,2,17,0.22169230769230763,0.21825,0.21825,851516.6666666666,851960.0,851960.0,851960.0,851960.0,851960.0,0.05203687184062167,0.0,0.0
15,24,5,small,medium,ours,false,15.313,21.094,21.094,2,19,1.1714615384615386,0.9603333333333333,0.9603333333333333,851516.6666666666,851960.0,851960.0,879850.0,851960.0,851960.0,3.220245875243888,0.0,0.0
16,24,5,small,medium,ours,true,5.692,6.640000000000001,8.044,3,25,0.2781,0.23375,1.398,1.0714277777777778e6,1.0719675e6,1.07495e6,1.07495e6,1.07495e6,1.07495e6,0.3276638189889991,0.27745476533792557,0.0
16,24,5,small,medium,ours,false,27.066,30.705,43.362,4,32,1.34855,0.9060000000000001,1.6522500000000002,1.0714277777777775e6,1.0719675e6,1.07495e6,1.100431e6,1.100431e6,1.07495e6,2.6356238802998533,2.586577441020832,0.0
17,24,5,small,medium,ours,true,2.886,2.886,8.482,3,21,0.17312500000000003,0.17312500000000003,1.17375,1.014415e6,1.014415e6,1.028971e6,1.028971e6,1.028971e6,1.028971e6,1.4146171272076624,1.4146171272076624,0.0
17,24,5,small,medium,ours,false,11.232,11.232,16.299999999999997,3,21,0.7960714285714287,0.7960714285714287,0.68025,1.014415e6,1.014415e6,1.028971e6,1.028971e6,1.028971e6,1.028971e6,1.4146171272076624,1.4146171272076624,0.0
18,24,5,small,medium,ours,true,2.349,2.349,25.759,6,19,0.20627272727272727,0.20627272727272727,13.725000000000001,804276.0,804276.0,818156.0,827492.0,827492.0,827492.0,2.8055860358770834,2.8055860358770834,0.011282284300029533
18,24,5,small,medium,ours,false,18.724,18.724,41.602000000000004,7,34,1.1630625,1.1630625,1.595,804276.0,804276.0,816316.0,816622.0,816622.0,816622.0,1.5118377903117985,1.5118377903117985,0.0003747143721329893
19,24,5,small,medium,ours,true,5.007,5.007,5.007,1,19,0.2556315789473684,0.2556315789473684,0.2556315789473684,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,0.0,0.0,0.0
19,24,5,small,medium,ours,false,27.168,27.168,27.168,1,22,1.2285,1.2285,1.2285,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,0.0,0.0,0.0
20,24,5,small,medium,ours,true,5.1,5.1,16.002,6,30,0.22499999999999998,0.22499999999999998,1.854,734645.9999999999,734645.9999999999,744768.0,744768.0,744768.0,744768.0,1.3590809486981326,1.3590809486981326,0.0
20,24,5,small,medium,ours,false,18.452,18.452,34.964,3,29,1.2238666666666669,1.2238666666666669,1.2445000000000002,734646.0000000001,734646.0000000001,738482.5,738582.0,738582.0,738582.0,0.5329130685556738,0.5329130685556738,0.0001347176075235934
1,24,5,small,medium,benchmark,true,9.488,10.902999999999999,25.305,6,27,0.6184666666666667,0.465,1.885,796635.0,798843.3333333333,804232.5,806390.0,806390.0,806390.0,1.2097124220290412,0.9358581662305743,0.0026755044085368107
1,24,5,small,medium,benchmark,false,14.376,16.535,30.052,6,27,0.9426666666666665,0.713,1.6495,796635.0,798843.3333333333,804232.5,806390.0,806390.0,806390.0,1.2097124220290412,0.9358581662305743,0.0026755044085368107
2,24,5,small,medium,benchmark,true,8.55,10.794,10.794,2,21,0.5967857142857144,0.3165714285714286,0.3165714285714286,1.061529e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,0.4095153927126005,0.0,0.0
2,24,5,small,medium,benchmark,false,13.928,18.104,18.104,2,21,0.9821428571428573,0.593,0.593,1.061529e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,1.065894e6,0.4095153927126005,0.0,0.0
3,24,5,small,medium,benchmark,true,14.075,14.075,46.159,4,32,0.8144705882352943,0.8144705882352943,2.9248000000000003,833540.0,833540.0,839875.0,839875.0,839875.0,839875.0,0.7542789105521641,0.7542789105521641,0.0
3,24,5,small,medium,benchmark,false,20.518,20.518,48.181000000000004,4,32,1.1945882352941177,1.1945882352941177,2.2288,833540.0,833540.0,839875.0,839875.0,839875.0,839875.0,0.7542789105521641,0.7542789105521641,0.0
4,24,5,small,medium,benchmark,true,9.521,9.521,50.441,12,36,0.6651428571428571,0.6651428571428571,4.0675,700731.0,700731.0,711416.0,720041.0,720041.0,712393.0,2.681791731304195,2.681791731304195,0.0013714340258818014
4,24,5,small,medium,benchmark,false,15.161,15.161,57.986999999999995,12,36,1.0690000000000002,1.0690000000000002,3.6879999999999997,700731.0,700731.0,711416.0,720041.0,720041.0,712393.0,2.681791731304195,2.681791731304195,0.0013714340258818014
5,24,5,small,medium,benchmark,true,16.567,20.686,20.686,2,21,1.0204375,0.8177999999999999,0.8177999999999999,754145.3333333333,757242.0,757242.0,759822.0,757242.0,757242.0,0.7471048043708572,0.0,0.0
5,24,5,small,medium,benchmark,false,21.539,26.584000000000003,26.584000000000003,2,21,1.330875,1.0032,1.0032,754145.3333333333,757242.0,757242.0,759822.0,757242.0,757242.0,0.7471048043708572,0.0,0.0
6,24,5,small,medium,benchmark,true,7.572,7.572,21.617,5,30,0.527,0.527,1.1536666666666668,804849.9999999999,804849.9999999999,814283.0,826426.0,826426.0,814283.0,2.610760068052087,2.610760068052087,0.0
6,24,5,small,medium,benchmark,false,12.509,12.509,29.035,5,30,0.8794285714285713,0.8794285714285713,1.1566666666666665,804849.9999999999,804849.9999999999,814283.0,826426.0,826426.0,814283.0,2.610760068052087,2.610760068052087,0.0
7,24,5,small,medium,benchmark,true,5.582,8.038,20.128999999999998,4,26,0.48781818181818176,0.4856,1.6395,807711.5,810194.0,816290.0,816290.0,816290.0,816290.0,1.0509132783692032,0.7467934190054981,0.0
7,24,5,small,medium,benchmark,false,9.626,13.327,25.107000000000003,4,26,0.8607272727272726,0.7346,1.4184999999999999,807711.5,810194.0,816290.0,816290.0,816290.0,816290.0,1.0509132783692032,0.7467934190054981,0.0
8,24,5,small,medium,benchmark,true,13.286,13.286,13.286,1,12,1.087,1.087,1.087,755160.0,755160.0,755160.0,755160.0,755160.0,755160.0,0.0,0.0,0.0
8,24,5,small,medium,benchmark,false,22.347,22.347,22.347,1,12,1.8436666666666668,1.8436666666666668,1.8436666666666668,755160.0,755160.0,755160.0,755160.0,755160.0,755160.0,0.0,0.0,0.0
9,24,5,small,medium,benchmark,true,7.828,7.828,7.828,1,13,0.581076923076923,0.581076923076923,0.581076923076923,789530.0,789530.0,789530.0,789530.0,789530.0,789530.0,0.0,0.0,0.0
9,24,5,small,medium,benchmark,false,14.973,14.973,14.973,1,13,1.1334615384615385,1.1334615384615385,1.1334615384615385,789530.0,789530.0,789530.0,789530.0,789530.0,789530.0,0.0,0.0,0.0
10,24,5,small,medium,benchmark,true,32.369,48.61,182.548,4,29,2.1406666666666667,2.6963333333333335,25.53575,908500.0,913943.3333333334,919761.25,921795.0,921795.0,921795.0,1.442294653366527,0.8517801318803642,0.0022062931562875088
10,24,5,small,medium,benchmark,false,42.013,66.10499999999999,133.43099999999998,4,29,2.7757333333333336,3.9996666666666663,11.14725,908500.0,913943.3333333334,919761.25,921795.0,921795.0,921795.0,1.442294653366527,0.8517801318803642,0.0022062931562875088
11,24,5,small,medium,benchmark,true,9.063,9.063,9.063,1,14,0.6332857142857143,0.6332857142857143,0.6332857142857143,767364.0,767364.0,767364.0,767364.0,767364.0,767364.0,0.0,0.0,0.0
11,24,5,small,medium,benchmark,false,15.785,15.785,15.785,1,14,1.1146428571428573,1.1146428571428573,1.1146428571428573,767364.0,767364.0,767364.0,767364.0,767364.0,767364.0,0.0,0.0,0.0
12,24,5,small,medium,benchmark,true,10.787,10.787,10.787,1,14,0.7547857142857143,0.7547857142857143,0.7547857142857143,796827.0,796827.0,796827.0,796827.0,796827.0,796827.0,0.0,0.0,0.0
12,24,5,small,medium,benchmark,false,17.02,17.02,17.02,1,14,1.2020714285714287,1.2020714285714287,1.2020714285714287,796827.0,796827.0,796827.0,796827.0,796827.0,796827.0,0.0,0.0,0.0
13,24,5,small,medium,benchmark,true,5.393,5.393,5.393,1,11,0.47281818181818197,0.47281818181818197,0.47281818181818197,815678.0,815678.0,815678.0,815678.0,815678.0,815678.0,0.0,0.0,0.0
13,24,5,small,medium,benchmark,false,8.899,8.899,8.899,1,11,0.7915454545454547,0.7915454545454547,0.7915454545454547,815678.0,815678.0,815678.0,815678.0,815678.0,815678.0,0.0,0.0,0.0
14,24,5,small,medium,benchmark,true,4.026,4.026,6.5409999999999995,3,21,0.27671428571428575,0.27671428571428575,0.34775,984190.0,984190.0,986170.0,986170.0,986170.0,986170.0,0.20077674234665333,0.20077674234665333,0.0
14,24,5,small,medium,benchmark,false,7.416,7.416,11.332,3,21,0.5185714285714285,0.5185714285714285,0.545,984190.0,984190.0,986170.0,986170.0,986170.0,986170.0,0.20077674234665333,0.20077674234665333,0.0
15,24,5,small,medium,benchmark,true,6.72,8.078,8.078,2,15,0.5457500000000001,0.44533333333333336,0.44533333333333336,851516.6666666667,851960.0,851960.0,851960.0,851960.0,851960.0,0.052036871840610566,0.0,0.0
15,24,5,small,medium,benchmark,false,10.652,12.757,12.757,2,15,0.8734999999999999,0.6953333333333332,0.6953333333333332,851516.6666666667,851960.0,851960.0,851960.0,851960.0,851960.0,0.052036871840610566,0.0,0.0
16,24,5,small,medium,benchmark,true,13.059,15.469,40.840999999999994,4,27,0.804625,0.7983333333333333,3.4268,1.0714277777777778e6,1.0719675e6,1.07495e6,1.120224e6,1.120224e6,1.07495e6,4.355934368681824,4.307754520524465,0.0
16,24,5,small,medium,benchmark,false,20.541,24.117,44.186,4,27,1.27075,1.1866666666666668,2.621,1.0714277777777778e6,1.0719675e6,1.07495e6,1.120224e6,1.120224e6,1.07495e6,4.355934368681824,4.307754520524465,0.0
17,24,5,small,medium,benchmark,true,6.006,6.006,11.356,3,22,0.452076923076923,0.452076923076923,0.5956666666666667,1.014415e6,1.014415e6,1.028971e6,1.028971e6,1.028971e6,1.028971e6,1.4146171272076624,1.4146171272076624,0.0
17,24,5,small,medium,benchmark,false,15.936,15.936,23.826999999999998,3,22,1.2158461538461538,1.2158461538461538,0.911,1.014415e6,1.014415e6,1.028971e6,1.028971e6,1.028971e6,1.028971e6,1.4146171272076624,1.4146171272076624,0.0
18,24,5,small,medium,benchmark,true,6.838,6.838,25.897000000000002,7,35,0.511,0.511,0.7328,804276.0,804276.0,816316.0,839607.0,839607.0,816622.0,4.208040190231854,4.208040190231854,0.0003747143721329893
18,24,5,small,medium,benchmark,false,12.254,12.254,37.9,7,35,0.9293076923076922,0.9293076923076922,1.1378,804276.0,804276.0,816316.0,839607.0,839607.0,816622.0,4.208040190231854,4.208040190231854,0.0003747143721329893
19,24,5,small,medium,benchmark,true,7.414,7.414,7.414,1,14,0.5159285714285715,0.5159285714285715,0.5159285714285715,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,0.0,0.0,0.0
19,24,5,small,medium,benchmark,false,16.974,16.974,16.974,1,14,1.1984285714285714,1.1984285714285714,1.1984285714285714,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,1.015434e6,0.0,0.0,0.0
20,24,5,small,medium,benchmark,true,12.056,12.056,27.284000000000002,3,28,0.7358124999999999,0.7358124999999999,1.2860000000000003,734646.0,734646.0,738482.5,738582.0,738582.0,738582.0,0.532913068555696,0.532913068555696,0.0001347176075235934
20,24,5,small,medium,benchmark,false,18.884,18.884,36.578,3,28,1.16475,1.16475,1.5083333333333335,734646.0,734646.0,738482.5,738582.0,738582.0,738582.0,0.532913068555696,0.532913068555696,0.0001347176075235934
